image_path,mask_path,shape2D_Elongation,shape2D_MajorAxisLength,shape2D_MaximumDiameter,shape2D_MeshSurface,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_Sphericity,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_MeanAbsoluteDeviation,firstorder_Mean,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Skewness,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MCC,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_482.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,128.0,99168990.0,2.3309895434008774,98.0,3.6147274344817246,255.0,49.92005270719528,51.639892578125,22.0,0.0,255.0,39.72012706264653,77.79970950977058,1.0664971111282655,99168990.0,0.2983197048306465,3386.116294324398,11.915063220751442,1186.2848040507151,82.66435551184195,18.439533730404296,1.4296414842829686,0.856141390006693,0.5011840570556141,1.3378999124647395,1.1735418071388914,0.8343285509831526,0.8206914142279258,0.9899715059591473,0.9630893983007012,-0.4959645453433355,0.9492891022191878,0.19945431233954106,2.7681297081344165,0.2516086432397664,3.5298222688467353,0.9540459100787781,0.48601279624434246,5.536259416268832,2.8705696155741407,4.967293803671818,693.3837116238441,0.14465519322886358,4.999842682520091,23.959362215895073,91.4919724358414,222.19425253823732,85.7909512885364,0.15518374651155556,4.915418855674311,1902.3472441214399,0.3954914293080277,0.292633056640625,79.56481560595739,0.6531704291092286,17.58910800882098,0.06434795232213565,4.126651577876283,4452.2855224609375,0.2717459425330162,7.207039296627045,4887.6700439453125,4.9453669637441635,12.4937744140625,51.5484619140625,331.6971435546875,39.350844570462854,0.5467443341375565,0.08267345739870655,2.288261479882096,0.01398022233172153,152.55336617405584,0.1252490691084202,6.314548332214375,32.17569786535304,57182.49753694581,115873.14449917898,54810.0235502033,0.09215231915211568,405.1592775041051,0.3326430849787398,0.5988239889461595,20.35206119218671,0.052646625417964436,5.542955818341448,0.0743408203125,57001.55307227925,22.094184348744175,0.0016517561206384338,17.034141575398085,0.030214308659105883,0.10199614838286714
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_288.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,233.0,222903097.0,2.671463705266799,131.0,2.2010930727527347,255.0,74.87545742094517,79.25860595703125,27.0,0.0,255.0,59.03192290989485,116.64015326637696,0.8474930684634273,222903097.0,0.261529766023159,7322.998735751957,24.81189561988499,4381.8707923646,250.51129151547434,44.562196956822135,1.7408702395529796,0.9248279924050549,0.6997188681877364,1.649515755532386,1.2431615062349366,0.7653903706833951,0.741468883983536,0.9870168608087322,0.9475470574323496,-0.43227445685491445,0.9490947911198465,0.250512929382435,3.7558551367102737,0.20332484125473402,4.2176960814133295,0.9377986437504194,0.44049441223882446,7.5117102734205465,3.344816803411062,11.57576679909378,638.7228750226378,0.0972992557259563,9.274610518522419,37.957018679240825,38.924853153013196,225.7589785995087,36.00310701009291,0.1722522971677873,4.9447342309973275,3251.0527363931715,0.4944100473890825,0.40057373046875,32.63548264559465,0.7300508985686027,28.32317232688187,0.07365074390465536,4.754205655472231,2836.7010498046875,0.17313849180936813,8.64283537864685,4284.9036865234375,11.527841921895742,25.39373779296875,42.2296142578125,591.0433959960938,34.15909340827853,0.5155575531864452,0.13497022897418065,4.911048136312494,0.018110874774313716,271.5867098865478,0.11004323739325277,6.392261793747652,37.37763371150729,24306.343598055104,98996.2127228525,23539.876696600648,0.08307510998247337,749.9602917341978,0.3038737000543751,0.56583164954432,20.948627569939607,0.047138425543746976,5.658079919822589,0.150634765625,24262.27293670161,30.145758182609942,0.001375986663544885,19.36691023300759,0.09330231920394433,0.08056751090569662
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_630.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,195.0,180886604.0,2.5554611042828115,142.0,1.9911742739640705,255.0,68.93563844263554,70.8216552734375,29.0,0.0,255.0,56.29408848167401,105.07350826289125,0.712556657537992,180886604.0,0.27820489555597305,6024.735283002256,20.674798330065414,2376.4857204164728,143.47269770619351,34.639905978984345,1.6254352118079232,0.9103832839526946,0.5935698121396243,1.487404799736035,1.2656379457273603,0.8082566545511934,0.788862644514843,0.9881897435473722,0.9561662651713916,-0.47885235449017105,0.9558241468313164,0.20156242110128797,3.524355634648769,0.2369143879515184,3.915024451753145,0.955122152308253,0.4760849052948106,7.048711269297538,3.0963345044259594,9.066335297698068,590.9642079394508,0.11015576906927779,6.642672783174798,38.551146667155095,77.36995232907456,278.43535166638594,71.85193766271342,0.1231223230115842,4.931891908218865,2552.31631929166,0.47426681844628515,0.327545166015625,67.90661276256525,0.7150557207232962,28.86504728594997,0.05012356506604733,4.308110110278386,4379.9630126953125,0.26733172684907913,8.363809049129486,4558.1090087890625,9.034030701965094,21.24774169921875,49.0635986328125,501.57891845703125,38.0226587186521,0.5233774192182565,0.10308192135134941,3.747660880584986,0.013404618514083455,208.8813462635482,0.11915650100601723,5.358918245927689,38.67940673131774,37082.0570450656,55154.258414147174,36616.340408325515,0.06784545597740449,504.17626925270963,0.2876076835440443,0.5515145406107298,20.672256114645865,0.03687153534994875,5.7321898001853535,0.10699462890625,36994.70440275313,21.858450415569084,0.0017021299186242632,15.679200679110714,0.06157285623782245,0.09066181671909154
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_367.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,227.0,233570128.0,2.636362688263805,155.0,1.862477633437784,255.0,79.73477110266685,79.6324462890625,28.0,0.0,255.0,66.47959059020516,119.39844746818319,0.6879487044729454,233570128.0,0.2706533744931221,7914.662755832077,26.208737222161947,4015.0149265160803,216.49634674232587,46.11444315941146,1.811088528427057,0.9244425120626254,0.6665514659154318,1.5951821224852614,1.3574537063103824,0.7858085231034504,0.7630979396383116,0.9867635011748985,0.9507490597724344,-0.4645024789281742,0.9558290440374891,0.2169270256373395,3.890086131734763,0.22910174900736657,4.077439929078604,0.9565815684095941,0.46942970057815114,7.7801722634695265,3.2163703101594576,11.981382921959625,577.1307463195639,0.0973716974838641,8.219260459548986,41.981599446470426,67.38469215109308,316.0666055089606,63.78458744977229,0.12640735333654404,4.884843964224584,3024.8297423723952,0.5089517157127124,0.3619537353515625,59.65220249808554,0.7403084492883466,31.042682048962362,0.05606191293060856,4.3761366290038,3962.763916015625,0.24186791479587555,8.909150823950768,4434.3848876953125,11.937896575778723,26.80865478515625,46.1724853515625,699.8142700195312,37.11933887099703,0.5188810902613255,0.1225146971664371,4.8365064516017044,0.014127992390789178,257.015639374425,0.11822246521362696,5.239761706679847,39.970561177552895,29225.196872125114,106386.98850045998,28430.70990248803,0.06423023028199015,659.1821527138915,0.3032116617819188,0.567227717534109,22.9773963200965,0.03156140603677434,5.625366097178242,0.1326904296875,29168.400473438287,17.86495110381501,0.0018472847477845077,15.797735452986029,0.0855181406147856,0.09042828436035591
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_117.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,139.0,112620815.0,2.3512999270521586,102.0,3.1642024140473035,255.0,53.92448530346155,55.09539794921875,19.0,0.0,255.0,42.84188061451954,82.9085583068922,0.9957281631078831,112620815.0,0.3010191321372986,3838.3261653445657,13.268713017894783,1351.3029301369133,92.4936390408513,21.12317127183429,1.530722272382045,0.8649073194480237,0.5272216872558746,1.3724996354236223,1.24629075894202,0.8319635369785993,0.8158398237808238,0.9891381575371849,0.9613997861826944,-0.49171419478072187,0.9491965251429008,0.181812639668835,2.8931895285665563,0.2559307026150517,3.57101926196168,0.9509693802127233,0.4887125868001736,5.786379057133114,2.867973601959204,5.6634733860540845,639.340311517677,0.13473403508791007,5.492118932547374,26.68320935738133,94.27489517023952,321.4993642975933,85.8392060741895,0.15194721002746475,4.8867391041653985,2132.8326982556086,0.44812328711848803,0.2896881103515625,82.1204893610483,0.6953123671503285,20.66004877863857,0.06105829862749389,4.063130662839981,5027.5758056640625,0.3068588748574257,7.903951391577721,4931.8974609375,5.6387019120156765,13.88153076171875,52.5596923828125,392.67181396484375,39.56691485488668,0.5476351301002288,0.09319421876314816,2.783043898209783,0.01405720867473263,188.5236842105263,0.12402873961218837,6.004743334487534,33.161184210526315,46844.025,121536.60592105263,44609.71654423986,0.08229884580039262,483.43552631578945,0.31804968836565095,0.5840766747014048,20.441616948039208,0.044807471826993184,5.60205513326809,0.0927734375,46727.839293628815,20.59800525652542,0.001734188623999415,15.982582381934597,0.034348637773584045,0.10191575170361389
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_600.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,108.0,89693281.0,2.3191043582005157,82.0,5.493990962698851,255.0,45.752517595887184,47.04339599609375,28.0,0.0,255.0,33.72802383748064,73.98948182282504,1.5405963105584175,89693281.0,0.29078658670186996,3261.3623135648663,11.074249386780021,1811.8188654137775,120.24156198750882,17.89254317624031,1.146008112328725,0.8796670799583151,0.42746518305536607,1.2117832636452048,0.9586602201705963,0.8556101755293168,0.8441561914815744,0.9917516809559485,0.9682299176341238,-0.554271493763299,0.961113395398053,0.17836174232856775,2.624418991025482,0.24721834360631117,3.374807911858169,0.9666648821142749,0.47358528310806625,5.248837982050964,2.830849226601189,4.759637822142258,634.6075136929267,0.1501149569798993,6.47200045864724,25.40921377031004,103.84242072384687,259.2713879335002,93.90035319192391,0.15942329737481967,5.089107276379372,1510.994597961267,0.3562744761264316,0.2580413818359375,88.40629996581703,0.6202845819184093,19.529680949824517,0.054225719473579286,4.068166308180023,4939.4193115234375,0.30147822946310043,6.655895695090294,4764.2474365234375,4.734494682401419,11.52264404296875,54.7593994140625,309.73712158203125,39.32189710398989,0.5420717705959833,0.07683602214610435,2.4013656189183976,0.01228993574725258,119.15668202764977,0.10982182675359425,7.215660557667395,38.544700460829496,62371.15944700461,120126.0193548387,59079.25238116098,0.0756890837952217,447.0700460829493,0.4120461254220731,0.6663742940245391,25.389202686903594,0.04444975368865878,5.182594271454219,0.06622314453125,62143.13552974155,18.297712262736514,0.0022374795961345234,13.114916623274983,0.021483652295298517,0.14127428031953107
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_41.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,162.0,140621072.0,2.474429501985817,108.0,2.513731930464645,255.0,58.42136558890343,64.8997802734375,27.0,0.0,255.0,46.96088097212469,92.64355941760064,0.8246823873498619,140621072.0,0.2755034416913986,4370.847622022033,16.271889918779834,1618.399739016585,104.26610597353073,25.984977672896136,1.4237633397141796,0.8961377187380591,0.5184934744869489,1.374097391571471,1.1492980662446737,0.8250383011560352,0.8108129760241516,0.9899438430046803,0.9615511685465992,-0.48920406832146124,0.9544868070534833,0.21414969854661514,3.183003901164053,0.22442748351548475,3.7633301055166584,0.9431436237438007,0.4552097541695083,6.366007802328104,3.0651162213871883,6.8521852531525775,626.054829309197,0.12321386435715923,5.923078169797941,27.368763983856677,74.91904481859854,331.47047974602214,68.29860545586054,0.17228894611467843,5.078177371234961,2040.4845824292947,0.39997545304459714,0.310028076171875,64.27819260959788,0.6568233898622604,19.447131943396066,0.0744967536626121,4.398731848539608,4066.9503173828125,0.24822694808244705,7.382421433925629,4513.848388671875,6.826727017760277,16.797119140625,49.889892578125,529.7408447265625,36.495759812387426,0.5221460769790038,0.08768489793434826,2.6356485365571833,0.015099211914536816,169.41085840058693,0.12429263272236753,5.869139812323275,32.828319882611886,46619.24284666178,176566.5033015407,43834.35360153685,0.10124690863604142,416.74468085106383,0.30575545183496977,0.5730879350964074,20.08191468078626,0.05765112656569093,5.715999316472988,0.08319091796875,46474.7493945695,19.907999278710967,0.0016768661095948375,16.360641295540745,0.042305866425619405,0.09811967048949516
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_540.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,230.0,252158675.0,2.6105918101924717,169.0,1.7494429524658772,255.0,81.02087293565273,84.42315673828125,55.0,0.0,255.0,68.8558155011526,124.05863181745141,0.5783253016730147,252158675.0,0.26854849606752396,8263.274734761566,28.167526999116497,3965.432293499456,185.71537919149114,47.32866696132368,1.8505869667989332,0.9247549274960162,0.64782040501581,1.5675789346183544,1.4236545755265972,0.7932181422206909,0.7723576680556474,0.9868242147530647,0.9524436462400924,-0.47841121136598497,0.9581718502124522,0.21670374208078563,4.09851916578833,0.23127207627786556,4.000493659392749,0.9714653757050048,0.47126923941347887,8.197038331576664,3.1552465184121994,12.294813482030651,606.4315626689447,0.10526067566312955,7.596156699732869,50.17518748275914,70.85899806799753,289.5433706257603,67.14064210246491,0.09082337644568819,4.841727208813675,2797.1797789462057,0.4844310008469472,0.35186767578125,62.684886942532636,0.7229694105412924,37.43197689685367,0.029159618509589882,4.324490603167385,3936.9415283203125,0.24029184132814407,8.545221090316772,4399.8985595703125,12.26211541891098,28.7640380859375,46.8001708984375,621.02783203125,37.30264847282852,0.5042988929209113,0.1148318311614875,5.324913180998333,0.01139277292547853,241.48543689320388,0.12339572656780985,5.332942891482144,48.716402657128256,32927.76392437404,81032.26469085335,32310.86316967254,0.04268544015014257,611.3260091977517,0.3123791564628266,0.5781481505659649,26.93428443533177,0.02628581280177977,5.551585048883804,0.11944580078125,32857.67357459785,19.04860040493038,0.0016290316628985242,17.68540171223206,0.09713132530649256,0.08018678775786285
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_463.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,0.0,116.0,88782119.0,2.2757522953768823,86.0,4.779182454231711,255.0,46.372315146028996,47.74542236328125,23.0,0.0,255.0,35.03521995134185,73.61270614079538,1.3600697572859057,88782119.0,0.30558961629867554,3139.205148722977,10.754165512237275,1449.308622914069,98.98846875466036,17.01944839433528,1.2842073574772153,0.8597297039723543,0.48124980624961256,1.3112037437061401,1.0482766139723112,0.8389590299234653,0.8248927993321384,0.9907154808302983,0.9642336170365154,-0.4879565201267594,0.9442739959203127,0.18877460153289094,2.6115733403341803,0.2525544128529563,3.464212354426187,0.9322150573645533,0.4818877294004588,5.223146680668362,2.824253665394366,4.575913937953124,682.853388247342,0.14706870527170826,5.558368999791299,22.143827139800624,94.60039079659964,246.26215410807876,87.09591134705667,0.18844357575108972,4.952287711349867,1858.1410440803465,0.398971978842692,0.2834320068359375,81.91057039086256,0.6560291735434307,16.662139943268656,0.0871674147512746,4.089154044969524,4701.2979736328125,0.2869444563984871,7.264648899435997,5006.7802734375,4.552439566701651,11.27459716796875,52.591796875,312.33587646484375,39.27766841512812,0.5553739038145246,0.08292545363776298,2.18873833447507,0.01673938187880408,156.29898516783763,0.12201325930354226,7.1154610012060004,30.79078844652615,54075.44886807182,127870.20530835284,50869.65944672058,0.13305619016934667,409.448087431694,0.3196316061137346,0.5852193459589803,19.0955710457613,0.07537798108707063,5.648075806350217,0.07818603515625,53911.864568384015,26.36198053517135,0.0014580465817805872,17.384410245419463,0.026468582430577085,0.10985638468799208
./data/ATLAS/png_128_sl_95/Atlas_train_/Atlas_train_447.png,None,1.0,147.79715829473852,180.31361568112376,16383.5,147.79715829473852,510.8284271247462,0.031179444387630616,16384.0,0.8882459120081969,4.0,124.0,96839429.0,2.364218204131295,92.0,4.202154384327879,255.0,47.57429576665163,51.75799560546875,29.0,4.0,251.0,37.25642690719961,76.88048959375702,1.2045356914566576,96839429.0,0.2876652479171753,3231.719571080059,11.563503869195241,1348.4110411878646,91.43199580785105,17.8720065809868,1.3669617807985617,0.8579463039727174,0.494715215992932,1.3317527354441405,1.1167884243858102,0.8331951206958533,0.8200288678084313,0.9903556752367124,0.9633516112984176,-0.4957658824086906,0.95082790714733,0.20683369689758035,2.727122438619878,0.23904134384516595,3.5800960813099527,0.9538571122433188,0.47051106992838987,5.454244877239756,2.916231858467026,4.809742090446341,699.4139169417575,0.14397228558109526,5.19551056366989,23.52534746840746,86.75588070649192,212.18102363719623,80.65914605454893,0.15943407607246518,4.948357187969188,1928.97254944402,0.39460165951532233,0.296783447265625,75.13389829014567,0.651961693936432,17.526951804392457,0.06585804360090633,4.221778837196297,4312.328369140625,0.2632036358118057,7.178893506526947,4713.107421875,4.787999138236046,12.1153564453125,51.0792236328125,305.7628173828125,38.36608274561459,0.5373635725111824,0.07932329121630749,2.2296801802312496,0.013228655006278333,158.31587561374795,0.12955472636149587,5.7987496015493365,32.276595744680854,53529.50736497545,95206.91489361702,51615.53604670977,0.08814635344443303,332.57937806873974,0.27215988385330586,0.5361263145826768,19.435532614327887,0.038864200289605855,5.789196860997104,0.0745849609375,53349.745540700904,21.816884241263672,0.001788656100433302,16.211753081537406,0.02781159500323156,0.10773536196386779
